"";"pais";"año";"estimacion";"cut_comuna";"comuna";"cut_region";"region"
"595";"OTRO PAÍS";"2022";465;4101;"La Serena";4;"Coquimbo"
"596";"OTRO PAÍS";"2022";372;9101;"Temuco";9;"La Araucanía"
"597";"OTRO PAÍS";"2022";295;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"598";"OTRO PAÍS";"2022";307;10101;"Puerto Montt";10;"Los Lagos"
"599";"OTRO PAÍS";"2022";181;7301;"Curicó";7;"Maule"
"600";"OTRO PAÍS";"2022";331;7101;"Talca";7;"Maule"
"601";"OTRO PAÍS";"2022";58;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"602";"OTRO PAÍS";"2022";723;13301;"Colina";13;"Metropolitana de Santiago"
"603";"OTRO PAÍS";"2022";118;13104;"Conchalí";13;"Metropolitana de Santiago"
"604";"OTRO PAÍS";"2022";380;13106;"Estación Central";13;"Metropolitana de Santiago"
"605";"OTRO PAÍS";"2022";310;13108;"Independencia";13;"Metropolitana de Santiago"
"606";"OTRO PAÍS";"2022";144;13109;"La Cisterna";13;"Metropolitana de Santiago"
"607";"OTRO PAÍS";"2022";720;13110;"La Florida";13;"Metropolitana de Santiago"
"608";"OTRO PAÍS";"2022";5891;13114;"Las Condes";13;"Metropolitana de Santiago"
"609";"OTRO PAÍS";"2022";2079;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"610";"OTRO PAÍS";"2022";94;13117;"Lo Prado";13;"Metropolitana de Santiago"
"611";"OTRO PAÍS";"2022";341;13118;"Macul";13;"Metropolitana de Santiago"
"612";"OTRO PAÍS";"2022";646;13119;"Maipú";13;"Metropolitana de Santiago"
"613";"OTRO PAÍS";"2022";88;13501;"Melipilla";13;"Metropolitana de Santiago"
"614";"OTRO PAÍS";"2022";508;13122;"Peñalolén";13;"Metropolitana de Santiago"
"615";"OTRO PAÍS";"2022";2867;13123;"Providencia";13;"Metropolitana de Santiago"
"616";"OTRO PAÍS";"2022";234;13124;"Pudahuel";13;"Metropolitana de Santiago"
"617";"OTRO PAÍS";"2022";559;13201;"Puente Alto";13;"Metropolitana de Santiago"
"618";"OTRO PAÍS";"2022";206;13125;"Quilicura";13;"Metropolitana de Santiago"
"619";"OTRO PAÍS";"2022";174;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"620";"OTRO PAÍS";"2022";768;13127;"Recoleta";13;"Metropolitana de Santiago"
"621";"OTRO PAÍS";"2022";306;13401;"San Bernardo";13;"Metropolitana de Santiago"
"622";"OTRO PAÍS";"2022";160;13129;"San Joaquín";13;"Metropolitana de Santiago"
"623";"OTRO PAÍS";"2022";406;13130;"San Miguel";13;"Metropolitana de Santiago"
"624";"OTRO PAÍS";"2022";3758;13101;"Santiago";13;"Metropolitana de Santiago"
"625";"OTRO PAÍS";"2022";1800;13132;"Vitacura";13;"Metropolitana de Santiago"
"626";"OTRO PAÍS";"2022";1847;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"627";"OTRO PAÍS";"2022";125;1107;"Alto Hospicio";1;"Tarapacá"
"628";"OTRO PAÍS";"2022";1714;1101;"Iquique";1;"Tarapacá"
"629";"OTRO PAÍS";"2022";937;5101;"Valparaíso";5;"Valparaíso"
"630";"OTRO PAÍS";"2022";1393;5109;"Viña del Mar";5;"Valparaíso"
"631";"PARAGUAY";"2022";616;2101;"Antofagasta";2;"Antofagasta"
"632";"PARAGUAY";"2022";210;2201;"Calama";2;"Antofagasta"
"633";"PARAGUAY";"2022";56;15101;"Arica";15;"Arica y Parinacota"
"634";"PARAGUAY";"2022";80;3101;"Copiapó";3;"Atacama"
"635";"PARAGUAY";"2022";61;8101;"Concepción";8;"Biobío"
"636";"PARAGUAY";"2022";44;4102;"Coquimbo";4;"Coquimbo"
"637";"PARAGUAY";"2022";118;4101;"La Serena";4;"Coquimbo"
"638";"PARAGUAY";"2022";44;9101;"Temuco";9;"La Araucanía"
"639";"PARAGUAY";"2022";96;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"640";"PARAGUAY";"2022";50;10101;"Puerto Montt";10;"Los Lagos"
"641";"PARAGUAY";"2022";16;7301;"Curicó";7;"Maule"
"642";"PARAGUAY";"2022";34;7101;"Talca";7;"Maule"
"643";"PARAGUAY";"2022";93;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"644";"PARAGUAY";"2022";87;13301;"Colina";13;"Metropolitana de Santiago"
"645";"PARAGUAY";"2022";17;13104;"Conchalí";13;"Metropolitana de Santiago"
"646";"PARAGUAY";"2022";80;13106;"Estación Central";13;"Metropolitana de Santiago"
"647";"PARAGUAY";"2022";44;13108;"Independencia";13;"Metropolitana de Santiago"
"648";"PARAGUAY";"2022";26;13109;"La Cisterna";13;"Metropolitana de Santiago"
"649";"PARAGUAY";"2022";118;13110;"La Florida";13;"Metropolitana de Santiago"
"650";"PARAGUAY";"2022";193;13114;"Las Condes";13;"Metropolitana de Santiago"
"651";"PARAGUAY";"2022";70;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"652";"PARAGUAY";"2022";47;13117;"Lo Prado";13;"Metropolitana de Santiago"
"653";"PARAGUAY";"2022";38;13118;"Macul";13;"Metropolitana de Santiago"
"654";"PARAGUAY";"2022";94;13119;"Maipú";13;"Metropolitana de Santiago"
"655";"PARAGUAY";"2022";36;13501;"Melipilla";13;"Metropolitana de Santiago"
"656";"PARAGUAY";"2022";70;13122;"Peñalolén";13;"Metropolitana de Santiago"
"657";"PARAGUAY";"2022";95;13123;"Providencia";13;"Metropolitana de Santiago"
"658";"PARAGUAY";"2022";94;13124;"Pudahuel";13;"Metropolitana de Santiago"
"659";"PARAGUAY";"2022";76;13201;"Puente Alto";13;"Metropolitana de Santiago"
"660";"PARAGUAY";"2022";68;13125;"Quilicura";13;"Metropolitana de Santiago"
"661";"PARAGUAY";"2022";62;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"662";"PARAGUAY";"2022";46;13127;"Recoleta";13;"Metropolitana de Santiago"
"663";"PARAGUAY";"2022";54;13401;"San Bernardo";13;"Metropolitana de Santiago"
"664";"PARAGUAY";"2022";37;13129;"San Joaquín";13;"Metropolitana de Santiago"
"665";"PARAGUAY";"2022";44;13130;"San Miguel";13;"Metropolitana de Santiago"
"666";"PARAGUAY";"2022";369;13101;"Santiago";13;"Metropolitana de Santiago"
"667";"PARAGUAY";"2022";50;13132;"Vitacura";13;"Metropolitana de Santiago"
"668";"PARAGUAY";"2022";104;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"669";"PARAGUAY";"2022";125;1107;"Alto Hospicio";1;"Tarapacá"
"670";"PARAGUAY";"2022";565;1101;"Iquique";1;"Tarapacá"
"671";"PARAGUAY";"2022";44;5101;"Valparaíso";5;"Valparaíso"
"672";"PARAGUAY";"2022";79;5109;"Viña del Mar";5;"Valparaíso"
"673";"PAÍS IGNORADO";"2022";92;2101;"Antofagasta";2;"Antofagasta"
"674";"PAÍS IGNORADO";"2022";65;2201;"Calama";2;"Antofagasta"
"675";"PAÍS IGNORADO";"2022";49;15101;"Arica";15;"Arica y Parinacota"
"676";"PAÍS IGNORADO";"2022";13;3101;"Copiapó";3;"Atacama"
"677";"PAÍS IGNORADO";"2022";26;8101;"Concepción";8;"Biobío"
"678";"PAÍS IGNORADO";"2022";52;4102;"Coquimbo";4;"Coquimbo"
"679";"PAÍS IGNORADO";"2022";30;4101;"La Serena";4;"Coquimbo"
"680";"PAÍS IGNORADO";"2022";34;9101;"Temuco";9;"La Araucanía"
"681";"PAÍS IGNORADO";"2022";15;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"682";"PAÍS IGNORADO";"2022";17;10101;"Puerto Montt";10;"Los Lagos"
"683";"PAÍS IGNORADO";"2022";26;7301;"Curicó";7;"Maule"
"684";"PAÍS IGNORADO";"2022";37;7101;"Talca";7;"Maule"
"685";"PAÍS IGNORADO";"2022";34;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"686";"PAÍS IGNORADO";"2022";49;13301;"Colina";13;"Metropolitana de Santiago"
"687";"PAÍS IGNORADO";"2022";76;13104;"Conchalí";13;"Metropolitana de Santiago"
"688";"PAÍS IGNORADO";"2022";105;13106;"Estación Central";13;"Metropolitana de Santiago"
"689";"PAÍS IGNORADO";"2022";102;13108;"Independencia";13;"Metropolitana de Santiago"
"690";"PAÍS IGNORADO";"2022";16;13109;"La Cisterna";13;"Metropolitana de Santiago"
"691";"PAÍS IGNORADO";"2022";74;13110;"La Florida";13;"Metropolitana de Santiago"
"692";"PAÍS IGNORADO";"2022";146;13114;"Las Condes";13;"Metropolitana de Santiago"
"693";"PAÍS IGNORADO";"2022";58;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"694";"PAÍS IGNORADO";"2022";21;13117;"Lo Prado";13;"Metropolitana de Santiago"
"695";"PAÍS IGNORADO";"2022";21;13118;"Macul";13;"Metropolitana de Santiago"
"696";"PAÍS IGNORADO";"2022";56;13119;"Maipú";13;"Metropolitana de Santiago"
"697";"PAÍS IGNORADO";"2022";33;13501;"Melipilla";13;"Metropolitana de Santiago"
"698";"PAÍS IGNORADO";"2022";31;13122;"Peñalolén";13;"Metropolitana de Santiago"
"699";"PAÍS IGNORADO";"2022";49;13123;"Providencia";13;"Metropolitana de Santiago"
"700";"PAÍS IGNORADO";"2022";38;13124;"Pudahuel";13;"Metropolitana de Santiago"
"701";"PAÍS IGNORADO";"2022";61;13201;"Puente Alto";13;"Metropolitana de Santiago"
"702";"PAÍS IGNORADO";"2022";128;13125;"Quilicura";13;"Metropolitana de Santiago"
"703";"PAÍS IGNORADO";"2022";38;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"704";"PAÍS IGNORADO";"2022";164;13127;"Recoleta";13;"Metropolitana de Santiago"
"705";"PAÍS IGNORADO";"2022";83;13401;"San Bernardo";13;"Metropolitana de Santiago"
"706";"PAÍS IGNORADO";"2022";19;13129;"San Joaquín";13;"Metropolitana de Santiago"
"707";"PAÍS IGNORADO";"2022";32;13130;"San Miguel";13;"Metropolitana de Santiago"
"708";"PAÍS IGNORADO";"2022";354;13101;"Santiago";13;"Metropolitana de Santiago"
"709";"PAÍS IGNORADO";"2022";67;13132;"Vitacura";13;"Metropolitana de Santiago"
"710";"PAÍS IGNORADO";"2022";55;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"711";"PAÍS IGNORADO";"2022";75;1107;"Alto Hospicio";1;"Tarapacá"
"712";"PAÍS IGNORADO";"2022";62;1101;"Iquique";1;"Tarapacá"
"713";"PAÍS IGNORADO";"2022";42;5101;"Valparaíso";5;"Valparaíso"
"714";"PAÍS IGNORADO";"2022";53;5109;"Viña del Mar";5;"Valparaíso"
"715";"PERÚ";"2022";10566;2101;"Antofagasta";2;"Antofagasta"
"716";"PERÚ";"2022";3463;2201;"Calama";2;"Antofagasta"
"717";"PERÚ";"2022";11566;15101;"Arica";15;"Arica y Parinacota"
"718";"PERÚ";"2022";1632;3101;"Copiapó";3;"Atacama"
"719";"PERÚ";"2022";662;8101;"Concepción";8;"Biobío"
"720";"PERÚ";"2022";895;4102;"Coquimbo";4;"Coquimbo"
"721";"PERÚ";"2022";993;4101;"La Serena";4;"Coquimbo"
"722";"PERÚ";"2022";417;9101;"Temuco";9;"La Araucanía"
"723";"PERÚ";"2022";666;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"724";"PERÚ";"2022";303;10101;"Puerto Montt";10;"Los Lagos"
"725";"PERÚ";"2022";221;7301;"Curicó";7;"Maule"
"726";"PERÚ";"2022";276;7101;"Talca";7;"Maule"
"727";"PERÚ";"2022";3937;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"728";"PERÚ";"2022";3033;13301;"Colina";13;"Metropolitana de Santiago"
"729";"PERÚ";"2022";7081;13104;"Conchalí";13;"Metropolitana de Santiago"
"730";"PERÚ";"2022";9782;13106;"Estación Central";13;"Metropolitana de Santiago"
"731";"PERÚ";"2022";18078;13108;"Independencia";13;"Metropolitana de Santiago"
"732";"PERÚ";"2022";1697;13109;"La Cisterna";13;"Metropolitana de Santiago"
"733";"PERÚ";"2022";4719;13110;"La Florida";13;"Metropolitana de Santiago"
"734";"PERÚ";"2022";4589;13114;"Las Condes";13;"Metropolitana de Santiago"
"735";"PERÚ";"2022";2814;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"736";"PERÚ";"2022";4406;13117;"Lo Prado";13;"Metropolitana de Santiago"
"737";"PERÚ";"2022";2482;13118;"Macul";13;"Metropolitana de Santiago"
"738";"PERÚ";"2022";3892;13119;"Maipú";13;"Metropolitana de Santiago"
"739";"PERÚ";"2022";610;13501;"Melipilla";13;"Metropolitana de Santiago"
"740";"PERÚ";"2022";6194;13122;"Peñalolén";13;"Metropolitana de Santiago"
"741";"PERÚ";"2022";2356;13123;"Providencia";13;"Metropolitana de Santiago"
"742";"PERÚ";"2022";2954;13124;"Pudahuel";13;"Metropolitana de Santiago"
"743";"PERÚ";"2022";3639;13201;"Puente Alto";13;"Metropolitana de Santiago"
"744";"PERÚ";"2022";3805;13125;"Quilicura";13;"Metropolitana de Santiago"
"745";"PERÚ";"2022";7675;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"746";"PERÚ";"2022";18110;13127;"Recoleta";13;"Metropolitana de Santiago"
"747";"PERÚ";"2022";1756;13401;"San Bernardo";13;"Metropolitana de Santiago"
"748";"PERÚ";"2022";2964;13129;"San Joaquín";13;"Metropolitana de Santiago"
"749";"PERÚ";"2022";2543;13130;"San Miguel";13;"Metropolitana de Santiago"
"750";"PERÚ";"2022";44118;13101;"Santiago";13;"Metropolitana de Santiago"
"751";"PERÚ";"2022";1583;13132;"Vitacura";13;"Metropolitana de Santiago"
"752";"PERÚ";"2022";2436;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"753";"PERÚ";"2022";5318;1107;"Alto Hospicio";1;"Tarapacá"
"754";"PERÚ";"2022";11122;1101;"Iquique";1;"Tarapacá"
"755";"PERÚ";"2022";890;5101;"Valparaíso";5;"Valparaíso"
"756";"PERÚ";"2022";1350;5109;"Viña del Mar";5;"Valparaíso"
"757";"R. DOMINICANA";"2022";158;2101;"Antofagasta";2;"Antofagasta"
"758";"R. DOMINICANA";"2022";154;2201;"Calama";2;"Antofagasta"
"759";"R. DOMINICANA";"2022";165;15101;"Arica";15;"Arica y Parinacota"
"760";"R. DOMINICANA";"2022";92;3101;"Copiapó";3;"Atacama"
"761";"R. DOMINICANA";"2022";65;8101;"Concepción";8;"Biobío"
"762";"R. DOMINICANA";"2022";218;4102;"Coquimbo";4;"Coquimbo"
"763";"R. DOMINICANA";"2022";132;4101;"La Serena";4;"Coquimbo"
"764";"R. DOMINICANA";"2022";46;9101;"Temuco";9;"La Araucanía"
"765";"R. DOMINICANA";"2022";80;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"766";"R. DOMINICANA";"2022";51;10101;"Puerto Montt";10;"Los Lagos"
"767";"R. DOMINICANA";"2022";25;7301;"Curicó";7;"Maule"
"768";"R. DOMINICANA";"2022";39;7101;"Talca";7;"Maule"
"769";"R. DOMINICANA";"2022";253;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"770";"R. DOMINICANA";"2022";920;13301;"Colina";13;"Metropolitana de Santiago"
"771";"R. DOMINICANA";"2022";474;13104;"Conchalí";13;"Metropolitana de Santiago"
"772";"R. DOMINICANA";"2022";1216;13106;"Estación Central";13;"Metropolitana de Santiago"
"773";"R. DOMINICANA";"2022";1813;13108;"Independencia";13;"Metropolitana de Santiago"
"774";"R. DOMINICANA";"2022";107;13109;"La Cisterna";13;"Metropolitana de Santiago"
"775";"R. DOMINICANA";"2022";276;13110;"La Florida";13;"Metropolitana de Santiago"
"776";"R. DOMINICANA";"2022";186;13114;"Las Condes";13;"Metropolitana de Santiago"
"777";"R. DOMINICANA";"2022";78;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"778";"R. DOMINICANA";"2022";237;13117;"Lo Prado";13;"Metropolitana de Santiago"
"779";"R. DOMINICANA";"2022";157;13118;"Macul";13;"Metropolitana de Santiago"
"780";"R. DOMINICANA";"2022";256;13119;"Maipú";13;"Metropolitana de Santiago"
"781";"R. DOMINICANA";"2022";39;13501;"Melipilla";13;"Metropolitana de Santiago"
"782";"R. DOMINICANA";"2022";252;13122;"Peñalolén";13;"Metropolitana de Santiago"
"783";"R. DOMINICANA";"2022";94;13123;"Providencia";13;"Metropolitana de Santiago"
"784";"R. DOMINICANA";"2022";149;13124;"Pudahuel";13;"Metropolitana de Santiago"
"785";"R. DOMINICANA";"2022";241;13201;"Puente Alto";13;"Metropolitana de Santiago"
"786";"R. DOMINICANA";"2022";247;13125;"Quilicura";13;"Metropolitana de Santiago"
"787";"R. DOMINICANA";"2022";550;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"788";"R. DOMINICANA";"2022";1292;13127;"Recoleta";13;"Metropolitana de Santiago"
"789";"R. DOMINICANA";"2022";149;13401;"San Bernardo";13;"Metropolitana de Santiago"
"790";"R. DOMINICANA";"2022";143;13129;"San Joaquín";13;"Metropolitana de Santiago"
"791";"R. DOMINICANA";"2022";118;13130;"San Miguel";13;"Metropolitana de Santiago"
"792";"R. DOMINICANA";"2022";3380;13101;"Santiago";13;"Metropolitana de Santiago"
"793";"R. DOMINICANA";"2022";73;13132;"Vitacura";13;"Metropolitana de Santiago"
"794";"R. DOMINICANA";"2022";132;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"795";"R. DOMINICANA";"2022";57;1107;"Alto Hospicio";1;"Tarapacá"
"796";"R. DOMINICANA";"2022";295;1101;"Iquique";1;"Tarapacá"
"797";"R. DOMINICANA";"2022";38;5101;"Valparaíso";5;"Valparaíso"
"798";"R. DOMINICANA";"2022";146;5109;"Viña del Mar";5;"Valparaíso"
"799";"URUGUAY";"2022";90;2101;"Antofagasta";2;"Antofagasta"
"800";"URUGUAY";"2022";13;2201;"Calama";2;"Antofagasta"
"801";"URUGUAY";"2022";30;15101;"Arica";15;"Arica y Parinacota"
"802";"URUGUAY";"2022";24;3101;"Copiapó";3;"Atacama"
"803";"URUGUAY";"2022";62;8101;"Concepción";8;"Biobío"
"804";"URUGUAY";"2022";67;4102;"Coquimbo";4;"Coquimbo"
"805";"URUGUAY";"2022";71;4101;"La Serena";4;"Coquimbo"
"806";"URUGUAY";"2022";56;9101;"Temuco";9;"La Araucanía"
"807";"URUGUAY";"2022";65;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"808";"URUGUAY";"2022";45;10101;"Puerto Montt";10;"Los Lagos"
"809";"URUGUAY";"2022";43;7301;"Curicó";7;"Maule"
"810";"URUGUAY";"2022";58;7101;"Talca";7;"Maule"
"811";"URUGUAY";"2022";24;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"812";"URUGUAY";"2022";124;13301;"Colina";13;"Metropolitana de Santiago"
"813";"URUGUAY";"2022";27;13104;"Conchalí";13;"Metropolitana de Santiago"
"814";"URUGUAY";"2022";60;13106;"Estación Central";13;"Metropolitana de Santiago"
"815";"URUGUAY";"2022";44;13108;"Independencia";13;"Metropolitana de Santiago"
"816";"URUGUAY";"2022";30;13109;"La Cisterna";13;"Metropolitana de Santiago"
"817";"URUGUAY";"2022";187;13110;"La Florida";13;"Metropolitana de Santiago"
"818";"URUGUAY";"2022";742;13114;"Las Condes";13;"Metropolitana de Santiago"
"819";"URUGUAY";"2022";137;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"820";"URUGUAY";"2022";32;13117;"Lo Prado";13;"Metropolitana de Santiago"
"821";"URUGUAY";"2022";91;13118;"Macul";13;"Metropolitana de Santiago"
"822";"URUGUAY";"2022";169;13119;"Maipú";13;"Metropolitana de Santiago"
"823";"URUGUAY";"2022";37;13501;"Melipilla";13;"Metropolitana de Santiago"
"824";"URUGUAY";"2022";118;13122;"Peñalolén";13;"Metropolitana de Santiago"
"825";"URUGUAY";"2022";323;13123;"Providencia";13;"Metropolitana de Santiago"
"826";"URUGUAY";"2022";46;13124;"Pudahuel";13;"Metropolitana de Santiago"
"827";"URUGUAY";"2022";114;13201;"Puente Alto";13;"Metropolitana de Santiago"
"828";"URUGUAY";"2022";38;13125;"Quilicura";13;"Metropolitana de Santiago"
"829";"URUGUAY";"2022";48;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"830";"URUGUAY";"2022";36;13127;"Recoleta";13;"Metropolitana de Santiago"
"831";"URUGUAY";"2022";35;13401;"San Bernardo";13;"Metropolitana de Santiago"
"832";"URUGUAY";"2022";37;13129;"San Joaquín";13;"Metropolitana de Santiago"
"833";"URUGUAY";"2022";41;13130;"San Miguel";13;"Metropolitana de Santiago"
"834";"URUGUAY";"2022";475;13101;"Santiago";13;"Metropolitana de Santiago"
"835";"URUGUAY";"2022";215;13132;"Vitacura";13;"Metropolitana de Santiago"
"836";"URUGUAY";"2022";320;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"837";"URUGUAY";"2022";17;1107;"Alto Hospicio";1;"Tarapacá"
"838";"URUGUAY";"2022";51;1101;"Iquique";1;"Tarapacá"
"839";"URUGUAY";"2022";108;5101;"Valparaíso";5;"Valparaíso"
"840";"URUGUAY";"2022";186;5109;"Viña del Mar";5;"Valparaíso"
"841";"VENEZUELA";"2022";6789;2101;"Antofagasta";2;"Antofagasta"
"842";"VENEZUELA";"2022";2174;2201;"Calama";2;"Antofagasta"
"843";"VENEZUELA";"2022";2902;15101;"Arica";15;"Arica y Parinacota"
"844";"VENEZUELA";"2022";2382;3101;"Copiapó";3;"Atacama"
"845";"VENEZUELA";"2022";8244;8101;"Concepción";8;"Biobío"
"846";"VENEZUELA";"2022";3571;4102;"Coquimbo";4;"Coquimbo"
"847";"VENEZUELA";"2022";5257;4101;"La Serena";4;"Coquimbo"
"848";"VENEZUELA";"2022";3794;9101;"Temuco";9;"La Araucanía"
"849";"VENEZUELA";"2022";8712;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"850";"VENEZUELA";"2022";7398;10101;"Puerto Montt";10;"Los Lagos"
"851";"VENEZUELA";"2022";4518;7301;"Curicó";7;"Maule"
"852";"VENEZUELA";"2022";7584;7101;"Talca";7;"Maule"
"853";"VENEZUELA";"2022";1584;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"854";"VENEZUELA";"2022";1956;13301;"Colina";13;"Metropolitana de Santiago"
"855";"VENEZUELA";"2022";2764;13104;"Conchalí";13;"Metropolitana de Santiago"
"856";"VENEZUELA";"2022";27815;13106;"Estación Central";13;"Metropolitana de Santiago"
"857";"VENEZUELA";"2022";22253;13108;"Independencia";13;"Metropolitana de Santiago"
"858";"VENEZUELA";"2022";6841;13109;"La Cisterna";13;"Metropolitana de Santiago"
"859";"VENEZUELA";"2022";12284;13110;"La Florida";13;"Metropolitana de Santiago"
"860";"VENEZUELA";"2022";6436;13114;"Las Condes";13;"Metropolitana de Santiago"
"861";"VENEZUELA";"2022";1041;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"862";"VENEZUELA";"2022";1979;13117;"Lo Prado";13;"Metropolitana de Santiago"
"863";"VENEZUELA";"2022";7087;13118;"Macul";13;"Metropolitana de Santiago"
"864";"VENEZUELA";"2022";7355;13119;"Maipú";13;"Metropolitana de Santiago"
"865";"VENEZUELA";"2022";1618;13501;"Melipilla";13;"Metropolitana de Santiago"
"866";"VENEZUELA";"2022";3492;13122;"Peñalolén";13;"Metropolitana de Santiago"
"867";"VENEZUELA";"2022";4983;13123;"Providencia";13;"Metropolitana de Santiago"
"868";"VENEZUELA";"2022";3216;13124;"Pudahuel";13;"Metropolitana de Santiago"
"869";"VENEZUELA";"2022";6839;13201;"Puente Alto";13;"Metropolitana de Santiago"
"870";"VENEZUELA";"2022";4668;13125;"Quilicura";13;"Metropolitana de Santiago"
"871";"VENEZUELA";"2022";12203;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"872";"VENEZUELA";"2022";4900;13127;"Recoleta";13;"Metropolitana de Santiago"
"873";"VENEZUELA";"2022";3911;13401;"San Bernardo";13;"Metropolitana de Santiago"
"874";"VENEZUELA";"2022";5062;13129;"San Joaquín";13;"Metropolitana de Santiago"
"875";"VENEZUELA";"2022";18744;13130;"San Miguel";13;"Metropolitana de Santiago"
"876";"VENEZUELA";"2022";110128;13101;"Santiago";13;"Metropolitana de Santiago"
"877";"VENEZUELA";"2022";775;13132;"Vitacura";13;"Metropolitana de Santiago"
"878";"VENEZUELA";"2022";13574;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"879";"VENEZUELA";"2022";1033;1107;"Alto Hospicio";1;"Tarapacá"
"880";"VENEZUELA";"2022";4282;1101;"Iquique";1;"Tarapacá"
"881";"VENEZUELA";"2022";6000;5101;"Valparaíso";5;"Valparaíso"
"882";"VENEZUELA";"2022";9222;5109;"Viña del Mar";5;"Valparaíso"
